X,CH1,CH2,
Second,Volt,Volt,
2.6048801e-04,-6.80000e-01,-8.00000e-02,
2.6048999e-04,-6.60000e-01,-8.00000e-02,
2.6049200e-04,-6.20000e-01,0.00000e+00,
2.6049401e-04,-6.00000e-01,0.00000e+00,
2.6049599e-04,-5.40000e-01,-8.00000e-02,
2.6049800e-04,-5.20000e-01,-1.60000e-01,
2.6050000e-04,-4.80000e-01,-8.00000e-02,
2.6050201e-04,-4.40000e-01,0.00000e+00,
2.6050399e-04,-4.00000e-01,0.00000e+00,
2.6050600e-04,-3.40000e-01,-8.00000e-02,
2.6050801e-04,-2.60000e-01,-8.00000e-02,
2.6050999e-04,-2.00000e-01,0.00000e+00,
2.6051200e-04,-1.60000e-01,0.00000e+00,
2.6051400e-04,-1.00000e-01,-8.00000e-02,
2.6051601e-04,-4.00000e-02,-8.00000e-02,
2.6051799e-04,2.00000e-02,-1.60000e-01,
2.6052000e-04,8.00000e-02,-8.00000e-02,
2.6052201e-04,1.40000e-01,-8.00000e-02,
2.6052399e-04,2.00000e-01,0.00000e+00,
2.6052599e-04,2.40000e-01,0.00000e+00,
2.6052800e-04,3.20000e-01,-1.60000e-01,
2.6053001e-04,3.80000e-01,-8.00000e-02,
2.6053199e-04,4.20000e-01,0.00000e+00,
2.6053400e-04,4.60000e-01,0.00000e+00,
2.6053601e-04,4.80000e-01,-8.00000e-02,
2.6053801e-04,5.40000e-01,-1.60000e-01,
2.6053999e-04,6.00000e-01,0.00000e+00,
2.6054200e-04,6.60000e-01,0.00000e+00,
2.6054401e-04,6.60000e-01,0.00000e+00,
2.6054599e-04,6.60000e-01,-8.00000e-02,
2.6054800e-04,7.00000e-01,-1.60000e-01,
2.6055000e-04,7.40000e-01,-8.00000e-02,
2.6055201e-04,7.60000e-01,0.00000e+00,
2.6055399e-04,7.60000e-01,0.00000e+00,
2.6055600e-04,7.20000e-01,-8.00000e-02,
2.6055801e-04,7.60000e-01,-8.00000e-02,
2.6055999e-04,7.60000e-01,0.00000e+00,
2.6056200e-04,7.60000e-01,0.00000e+00,
2.6056400e-04,7.40000e-01,0.00000e+00,
2.6056601e-04,7.00000e-01,0.00000e+00,
2.6056799e-04,6.80000e-01,-8.00000e-02,
2.6057000e-04,6.60000e-01,0.00000e+00,
2.6057201e-04,6.40000e-01,0.00000e+00,
2.6057399e-04,5.80000e-01,0.00000e+00,
2.6057599e-04,5.20000e-01,0.00000e+00,
2.6057800e-04,5.00000e-01,-8.00000e-02,
2.6058001e-04,4.40000e-01,0.00000e+00,
2.6058199e-04,3.80000e-01,0.00000e+00,
2.6058400e-04,3.40000e-01,8.00000e-02,
2.6058601e-04,2.80000e-01,0.00000e+00,
2.6058801e-04,2.40000e-01,-8.00000e-02,
2.6058999e-04,1.60000e-01,0.00000e+00,
2.6059200e-04,1.00000e-01,0.00000e+00,
2.6059401e-04,4.00000e-02,0.00000e+00,
2.6059599e-04,-4.00000e-02,-8.00000e-02,
2.6059800e-04,-8.00000e-02,-8.00000e-02,
2.6060001e-04,-1.20000e-01,0.00000e+00,
2.6060201e-04,-2.00000e-01,0.00000e+00,
2.6060399e-04,-2.80000e-01,0.00000e+00,
2.6060600e-04,-3.00000e-01,-8.00000e-02,
2.6060801e-04,-3.40000e-01,-8.00000e-02,
2.6060999e-04,-4.00000e-01,0.00000e+00,
2.6061200e-04,-4.80000e-01,0.00000e+00,
2.6061400e-04,-5.20000e-01,0.00000e+00,
2.6061601e-04,-5.40000e-01,0.00000e+00,
2.6061799e-04,-5.80000e-01,-8.00000e-02,
2.6062000e-04,-6.00000e-01,-8.00000e-02,
2.6062201e-04,-6.60000e-01,0.00000e+00,
2.6062399e-04,-7.00000e-01,0.00000e+00,
2.6062599e-04,-7.00000e-01,-8.00000e-02,
2.6062800e-04,-7.00000e-01,-8.00000e-02,
2.6063001e-04,-6.80000e-01,-8.00000e-02,
2.6063199e-04,-7.20000e-01,0.00000e+00,
2.6063400e-04,-7.40000e-01,0.00000e+00,
2.6063601e-04,-7.40000e-01,-8.00000e-02,
2.6063799e-04,-7.00000e-01,-8.00000e-02,
2.6063999e-04,-6.80000e-01,-8.00000e-02,
2.6064200e-04,-6.60000e-01,-8.00000e-02,
2.6064401e-04,-6.80000e-01,0.00000e+00,
2.6064599e-04,-6.40000e-01,-8.00000e-02,
2.6064800e-04,-6.20000e-01,-1.60000e-01,
2.6065001e-04,-5.60000e-01,-8.00000e-02,
2.6065201e-04,-5.20000e-01,0.00000e+00,
2.6065399e-04,-4.80000e-01,0.00000e+00,
