X,CH1,CH2,
Second,Volt,Volt,
1.5654000e-04,-2.00000e-02,0.00000e+00,
1.5654200e-04,0.00000e+00,-8.00000e-02,
1.5654400e-04,4.00000e-02,-8.00000e-02,
1.5654600e-04,1.20000e-01,0.00000e+00,
1.5654801e-04,1.80000e-01,0.00000e+00,
1.5655000e-04,2.60000e-01,0.00000e+00,
1.5655201e-04,2.80000e-01,0.00000e+00,
1.5655400e-04,3.60000e-01,-8.00000e-02,
1.5655599e-04,4.00000e-01,0.00000e+00,
1.5655800e-04,4.60000e-01,0.00000e+00,
1.5656000e-04,5.00000e-01,8.00000e-02,
1.5656200e-04,5.00000e-01,0.00000e+00,
1.5656400e-04,5.80000e-01,-8.00000e-02,
1.5656601e-04,6.20000e-01,0.00000e+00,
1.5656800e-04,6.40000e-01,0.00000e+00,
1.5656999e-04,6.40000e-01,0.00000e+00,
1.5657200e-04,6.60000e-01,0.00000e+00,
1.5657399e-04,7.00000e-01,-8.00000e-02,
1.5657600e-04,7.20000e-01,0.00000e+00,
1.5657800e-04,7.20000e-01,0.00000e+00,
1.5658000e-04,7.20000e-01,0.00000e+00,
1.5658200e-04,6.80000e-01,0.00000e+00,
1.5658401e-04,7.00000e-01,-8.00000e-02,
1.5658600e-04,7.20000e-01,0.00000e+00,
1.5658799e-04,7.00000e-01,8.00000e-02,
1.5659000e-04,6.60000e-01,0.00000e+00,
1.5659200e-04,6.20000e-01,0.00000e+00,
1.5659400e-04,6.20000e-01,-8.00000e-02,
1.5659600e-04,6.00000e-01,0.00000e+00,
1.5659801e-04,5.60000e-01,0.00000e+00,
1.5660000e-04,5.00000e-01,0.00000e+00,
1.5660199e-04,4.40000e-01,0.00000e+00,
1.5660400e-04,4.20000e-01,-8.00000e-02,
1.5660599e-04,3.40000e-01,0.00000e+00,
1.5660800e-04,3.00000e-01,0.00000e+00,
1.5661000e-04,2.60000e-01,0.00000e+00,
1.5661200e-04,1.80000e-01,0.00000e+00,
1.5661400e-04,1.40000e-01,0.00000e+00,
1.5661601e-04,1.00000e-01,0.00000e+00,
1.5661800e-04,2.00000e-02,8.00000e-02,
1.5661999e-04,-4.00000e-02,0.00000e+00,
1.5662200e-04,-1.00000e-01,0.00000e+00,
1.5662400e-04,-1.60000e-01,-8.00000e-02,
1.5662600e-04,-2.20000e-01,0.00000e+00,
1.5662800e-04,-2.60000e-01,0.00000e+00,
1.5663001e-04,-3.40000e-01,0.00000e+00,
1.5663200e-04,-3.80000e-01,0.00000e+00,
1.5663401e-04,-4.00000e-01,-8.00000e-02,
1.5663600e-04,-4.40000e-01,-8.00000e-02,
1.5663799e-04,-5.00000e-01,8.00000e-02,
1.5664000e-04,-5.60000e-01,0.00000e+00,
1.5664200e-04,-5.80000e-01,0.00000e+00,
1.5664400e-04,-6.00000e-01,-8.00000e-02,
1.5664600e-04,-6.20000e-01,-8.00000e-02,
1.5664801e-04,-6.40000e-01,0.00000e+00,
1.5665000e-04,-6.80000e-01,0.00000e+00,
1.5665199e-04,-6.80000e-01,-8.00000e-02,
1.5665400e-04,-6.80000e-01,-1.60000e-01,
1.5665599e-04,-6.80000e-01,-8.00000e-02,
1.5665800e-04,-7.00000e-01,0.00000e+00,
1.5666000e-04,-7.00000e-01,0.00000e+00,
1.5666200e-04,-7.00000e-01,-8.00000e-02,
1.5666400e-04,-6.80000e-01,-8.00000e-02,
1.5666601e-04,-6.40000e-01,0.00000e+00,
1.5666800e-04,-6.20000e-01,0.00000e+00,
1.5666999e-04,-6.20000e-01,0.00000e+00,
1.5667200e-04,-5.80000e-01,0.00000e+00,
1.5667400e-04,-5.60000e-01,-8.00000e-02,
1.5667600e-04,-5.00000e-01,0.00000e+00,
1.5667800e-04,-4.80000e-01,0.00000e+00,
1.5668001e-04,-4.20000e-01,8.00000e-02,
1.5668200e-04,-3.60000e-01,0.00000e+00,
1.5668399e-04,-3.20000e-01,-8.00000e-02,
1.5668600e-04,-2.60000e-01,-8.00000e-02,
1.5668799e-04,-2.00000e-01,0.00000e+00,
1.5669000e-04,-1.00000e-01,0.00000e+00,
1.5669200e-04,-8.00000e-02,-8.00000e-02,
1.5669400e-04,-4.00000e-02,-8.00000e-02,
1.5669600e-04,2.00000e-02,0.00000e+00,
1.5669801e-04,8.00000e-02,0.00000e+00,
1.5670000e-04,1.60000e-01,0.00000e+00,
1.5670199e-04,2.20000e-01,0.00000e+00,
