X,CH1,CH2,
Second,Volt,Volt,
5.2537998e-05,-5.20000e-01,4.80000e+00,
5.2539999e-05,-5.20000e-01,4.72000e+00,
5.2542000e-05,-5.20000e-01,4.80000e+00,
5.2544001e-05,-5.60000e-01,4.88000e+00,
5.2545998e-05,-5.40000e-01,4.80000e+00,
5.2547999e-05,-5.20000e-01,4.80000e+00,
5.2550000e-05,-4.80000e-01,4.80000e+00,
5.2552001e-05,-4.80000e-01,4.88000e+00,
5.2554002e-05,-4.80000e-01,4.88000e+00,
5.2555999e-05,-4.60000e-01,4.80000e+00,
5.2558000e-05,-4.60000e-01,4.80000e+00,
5.2560001e-05,-4.00000e-01,4.80000e+00,
5.2562002e-05,-3.60000e-01,4.88000e+00,
5.2563999e-05,-3.40000e-01,4.80000e+00,
5.2566000e-05,-3.00000e-01,4.80000e+00,
5.2568001e-05,-2.60000e-01,4.72000e+00,
5.2570002e-05,-2.20000e-01,4.80000e+00,
5.2571999e-05,-2.00000e-01,4.88000e+00,
5.2574000e-05,-1.60000e-01,4.88000e+00,
5.2576001e-05,-1.20000e-01,4.80000e+00,
5.2578001e-05,-8.00000e-02,4.72000e+00,
5.2579999e-05,-4.00000e-02,4.80000e+00,
5.2582000e-05,2.00000e-02,4.88000e+00,
5.2584001e-05,6.00000e-02,4.88000e+00,
5.2586001e-05,1.00000e-01,4.80000e+00,
5.2587999e-05,1.40000e-01,4.72000e+00,
5.2590000e-05,1.60000e-01,4.80000e+00,
5.2592000e-05,2.20000e-01,4.88000e+00,
5.2594001e-05,2.60000e-01,4.88000e+00,
5.2595999e-05,3.00000e-01,4.80000e+00,
5.2597999e-05,3.60000e-01,4.72000e+00,
5.2600000e-05,3.60000e-01,4.80000e+00,
5.2602001e-05,3.80000e-01,4.88000e+00,
5.2603998e-05,4.20000e-01,4.88000e+00,
5.2605999e-05,4.60000e-01,4.80000e+00,
5.2608000e-05,5.00000e-01,4.72000e+00,
5.2610001e-05,4.80000e-01,4.72000e+00,
5.2611998e-05,5.00000e-01,4.88000e+00,
5.2613999e-05,5.20000e-01,4.88000e+00,
5.2616000e-05,5.20000e-01,4.80000e+00,
5.2618001e-05,5.60000e-01,4.80000e+00,
5.2619998e-05,5.40000e-01,4.80000e+00,
5.2621999e-05,5.40000e-01,4.88000e+00,
5.2624000e-05,5.40000e-01,4.88000e+00,
5.2626001e-05,5.40000e-01,4.80000e+00,
5.2627998e-05,5.40000e-01,4.80000e+00,
5.2629999e-05,4.80000e-01,4.80000e+00,
5.2632000e-05,4.80000e-01,4.88000e+00,
5.2634001e-05,4.60000e-01,4.88000e+00,
5.2636002e-05,4.40000e-01,4.80000e+00,
5.2637999e-05,4.20000e-01,4.80000e+00,
5.2640000e-05,3.80000e-01,4.80000e+00,
5.2642001e-05,3.40000e-01,4.88000e+00,
5.2644002e-05,3.20000e-01,4.88000e+00,
5.2645999e-05,3.00000e-01,4.80000e+00,
5.2648000e-05,2.80000e-01,4.72000e+00,
5.2650001e-05,2.00000e-01,4.80000e+00,
5.2652002e-05,1.40000e-01,4.88000e+00,
5.2653999e-05,1.40000e-01,4.88000e+00,
5.2656000e-05,8.00000e-02,4.80000e+00,
5.2658001e-05,4.00000e-02,4.80000e+00,
5.2660002e-05,0.00000e+00,4.80000e+00,
5.2661999e-05,-4.00000e-02,4.88000e+00,
5.2664000e-05,-6.00000e-02,4.88000e+00,
5.2666001e-05,-1.20000e-01,4.80000e+00,
5.2668001e-05,-1.60000e-01,4.80000e+00,
5.2669999e-05,-2.00000e-01,4.80000e+00,
5.2672000e-05,-2.60000e-01,4.88000e+00,
5.2674000e-05,-3.00000e-01,4.88000e+00,
5.2676001e-05,-3.20000e-01,4.80000e+00,
5.2677999e-05,-3.60000e-01,4.80000e+00,
5.2679999e-05,-3.60000e-01,4.88000e+00,
5.2682000e-05,-4.00000e-01,4.88000e+00,
5.2684001e-05,-4.20000e-01,4.88000e+00,
5.2685999e-05,-4.40000e-01,4.80000e+00,
5.2687999e-05,-4.60000e-01,4.72000e+00,
5.2690000e-05,-4.60000e-01,4.80000e+00,
5.2692001e-05,-4.80000e-01,4.88000e+00,
5.2693998e-05,-5.00000e-01,4.88000e+00,
5.2695999e-05,-5.20000e-01,4.80000e+00,
5.2698000e-05,-5.20000e-01,4.72000e+00,
5.2700001e-05,-5.00000e-01,4.80000e+00,
5.2701998e-05,-4.80000e-01,4.88000e+00,
5.2703999e-05,-5.00000e-01,4.80000e+00,
5.2706000e-05,-4.80000e-01,4.72000e+00,
5.2708001e-05,-4.60000e-01,4.72000e+00,
5.2709998e-05,-4.20000e-01,4.72000e+00,
5.2711999e-05,-4.00000e-01,4.88000e+00,
